match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1216536,1,Kolkata Knight Riders,Chennai Super Kings,17,2,N Rana,L Ngidi,EJG Morgan,0,0,0,,1,N Rana,caught,SM Curran
501260,2,Royal Challengers Bangalore,Kings XI Punjab,2,1,V Kohli,P Kumar,SS Tiwary,0,0,0,,0,,,
1082629,2,Rising Pune Supergiant,Gujarat Lions,2,3,BA Stokes,PJ Sangwan,RA Tripathi,0,0,0,,0,,,
1136599,1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,6,YK Pathan,TG Southee,WP Saha,1,0,1,,0,,,
1304107,2,Sunrisers Hyderabad,Kolkata Knight Riders,2,6,KS Williamson,UT Yadav,Abhishek Sharma,0,0,0,,0,,,
548337,2,Delhi Daredevils,Pune Warriors,3,5,KP Pietersen,A Nehra,V Sehwag,1,0,1,,0,,,
1254097,2,Rajasthan Royals,Delhi Capitals,3,5,DA Miller,A Nortje,SV Samson,1,0,1,,0,,,
1216538,2,Sunrisers Hyderabad,Mumbai Indians,13,2,PK Garg,KA Pollard,DA Warner,2,0,2,,0,,,
829747,2,Mumbai Indians,Delhi Daredevils,10,2,KA Pollard,A Mishra,RG Sharma,0,0,0,,1,KA Pollard,caught,S Nadeem
548359,1,Kings XI Punjab,Deccan Chargers,4,2,SE Marsh,S Dhawan,Mandeep Singh,0,0,0,,0,,,
419134,1,Delhi Daredevils,Rajasthan Royals,4,1,PD Collingwood,SW Tait,G Gambhir,6,0,6,,0,,,
1136588,1,Sunrisers Hyderabad,Rajasthan Royals,6,2,AD Hales,IS Sodhi,KS Williamson,1,0,1,,0,,,
734003,2,Chennai Super Kings,Rajasthan Royals,16,3,F du Plessis,KK Cooper,MS Dhoni,0,0,0,,0,,,
734019,1,Delhi Daredevils,Kings XI Punjab,18,3,WD Parnell,BE Hendricks,MK Tiwary,2,0,2,,0,,,
336012,2,Mumbai Indians,Royal Challengers Bangalore,15,6,SR Tendulkar,A Kumble,RV Uthappa,4,0,4,,0,,,
501248,1,Kings XI Punjab,Pune Warriors,19,1,SD Chitnis,WD Parnell,P Kumar,0,0,0,,1,SD Chitnis,caught,AA Jhunjhunwala
1304107,2,Sunrisers Hyderabad,Kolkata Knight Riders,7,1,RA Tripathi,SP Narine,Abhishek Sharma,2,0,2,,0,,,
335987,1,Kings XI Punjab,Rajasthan Royals,0,6,JR Hopes,MM Patel,K Goel,0,0,0,,0,,,
1178427,1,Kings XI Punjab,Kolkata Knight Riders,2,1,KL Rahul,S Sandeep Warrier,CH Gayle,0,0,0,,0,,,
1359495,2,Punjab Kings,Lucknow Super Giants,18,7,K Rabada,MA Wood,M Shahrukh Khan,0,0,0,,0,,,
501200,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,14,1,BJ Hodge,AUK Pathan,DPMD Jayawardene,1,0,1,,0,,,
419159,2,Chennai Super Kings,Kings XI Punjab,11,7,MS Dhoni,J Theron,S Badrinath,1,0,1,,0,,,
729297,1,Chennai Super Kings,Rajasthan Royals,12,2,RA Jadeja,R Bhatia,M Manhas,0,0,0,,0,,,
734049,1,Kings XI Punjab,Kolkata Knight Riders,11,1,M Vohra,PP Chawla,WP Saha,0,0,0,,0,,,
1216493,1,Delhi Capitals,Kings XI Punjab,4,5,RR Pant,CJ Jordan,SS Iyer,4,0,4,,0,,,
1426285,2,Kolkata Knight Riders,Delhi Capitals,2,4,PD Salt,LB Williams,SP Narine,6,0,6,,0,,,
1082638,1,Mumbai Indians,Sunrisers Hyderabad,2,2,PA Patel,Mohammed Siraj,N Rana,6,0,6,,0,,,
1359544,1,Royal Challengers Bangalore,Gujarat Titans,10,6,MG Bracewell,MM Sharma,V Kohli,4,0,4,,0,,,
336014,2,Deccan Chargers,Kolkata Knight Riders,19,3,RP Singh,LR Shukla,Y Venugopal Rao,0,0,0,,0,,,
1136595,1,Royal Challengers Bangalore,Chennai Super Kings,11,4,C de Grandhomme,Harbhajan Singh,PA Patel,1,0,1,,0,,,
336004,2,Delhi Daredevils,Mumbai Indians,4,6,V Sehwag,SM Pollock,AB de Villiers,6,0,6,,0,,,
1136580,1,Chennai Super Kings,Sunrisers Hyderabad,17,5,MS Dhoni,Rashid Khan,SK Raina,1,0,1,,0,,,
1082622,1,Delhi Daredevils,Kolkata Knight Riders,9,1,SS Iyer,SP Narine,SV Samson,1,0,1,,0,,,
392211,2,Delhi Daredevils,Kolkata Knight Riders,9,4,TM Dilshan,M Kartik,G Gambhir,0,0,0,,0,,,
392212,1,Deccan Chargers,Mumbai Indians,10,6,DR Smith,ST Jayasuriya,RG Sharma,0,0,0,,0,,,
336020,2,Deccan Chargers,Delhi Daredevils,6,3,RG Sharma,A Mishra,HH Gibbs,1,0,1,,0,,,
392190,1,Rajasthan Royals,Kolkata Knight Riders,0,3,PC Valthaty,I Sharma,GC Smith,1,0,1,,0,,,
1422125,1,Chennai Super Kings,Gujarat Titans,14,5,S Dube,SH Johnson,DJ Mitchell,6,0,6,,0,,,
1082626,2,Kings XI Punjab,Delhi Daredevils,6,3,HM Amla,A Mishra,MJ Guptill,1,0,1,,0,,,
1082612,1,Kings XI Punjab,Mumbai Indians,0,2,SE Marsh,HH Pandya,HM Amla,0,0,0,,0,,,
1082617,1,Kolkata Knight Riders,Royal Challengers Bangalore,7,1,MK Pandey,YS Chahal,YK Pathan,1,0,1,,0,,,
1216522,1,Rajasthan Royals,Royal Challengers Bangalore,12,4,SPD Smith,Washington Sundar,JC Buttler,2,0,2,,0,,,
1216495,2,Sunrisers Hyderabad,Mumbai Indians,0,5,WP Saha,DS Kulkarni,DA Warner,0,0,0,,0,,,
419141,2,Deccan Chargers,Rajasthan Royals,12,4,Anirudh Singh,SK Trivedi,RG Sharma,0,0,0,,0,,,
598059,1,Delhi Daredevils,Kings XI Punjab,13,3,MC Juneja,Harmeet Singh,DA Warner,0,0,0,,1,MC Juneja,caught,P Awana
980955,1,Kings XI Punjab,Gujarat Lions,1,5,M Vijay,DS Kulkarni,MP Stoinis,0,0,0,,0,,,
1136565,2,Chennai Super Kings,Kolkata Knight Riders,14,6,SW Billings,TK Curran,MS Dhoni,6,0,6,,0,,,
598010,2,Sunrisers Hyderabad,Delhi Daredevils,13,3,CL White,S Nadeem,GH Vihari,1,0,1,,0,,,
1178411,2,Rajasthan Royals,Mumbai Indians,15,5,R Parag,SL Malinga,SPD Smith,4,0,4,,0,,,
419131,2,Kolkata Knight Riders,Delhi Daredevils,6,4,CH Gayle,R Bhatia,DJ Hussey,0,1,1,legbyes,0,,,
501268,1,Royal Challengers Bangalore,Chennai Super Kings,12,1,V Kohli,SK Raina,LA Pomersbach,4,0,4,,0,,,
419112,1,Kings XI Punjab,Royal Challengers Bangalore,7,3,MS Bisla,R Vinay Kumar,RS Bopara,2,0,2,,0,,,
392192,1,Deccan Chargers,Mumbai Indians,12,5,HH Gibbs,ST Jayasuriya,DR Smith,1,0,1,,0,,,
729291,2,Kings XI Punjab,Rajasthan Royals,16,7,DA Miller,JP Faulkner,CA Pujara,2,0,2,,0,,,
1082624,2,Royal Challengers Bangalore,Rising Pune Supergiant,10,2,V Kohli,Washington Sundar,P Negi,0,0,0,,0,,,
1178418,1,Kolkata Knight Riders,Rajasthan Royals,3,4,N Rana,O Thomas,Shubman Gill,0,0,0,,0,,,
392218,2,Royal Challengers Bangalore,Mumbai Indians,1,2,V Kohli,SL Malinga,JH Kallis,0,1,1,wides,0,,,
1178425,1,Chennai Super Kings,Delhi Capitals,9,3,F du Plessis,A Mishra,SK Raina,1,0,1,,0,,,
1175357,2,Kolkata Knight Riders,Sunrisers Hyderabad,16,1,Shubman Gill,B Kumar,AD Russell,0,0,0,,0,,,
729285,1,Sunrisers Hyderabad,Rajasthan Royals,16,1,KL Rahul,DS Kulkarni,DJG Sammy,1,0,1,,0,,,
733997,2,Kolkata Knight Riders,Kings XI Punjab,7,5,G Gambhir,R Dhawan,MK Pandey,1,0,1,,0,,,
729317,1,Sunrisers Hyderabad,Mumbai Indians,4,3,KL Rahul,Z Khan,AJ Finch,4,0,4,,0,,,
980917,1,Mumbai Indians,Gujarat Lions,13,6,Harbhajan Singh,SB Jakati,AT Rayudu,0,0,0,,0,,,
598023,1,Rajasthan Royals,Royal Challengers Bangalore,19,1,A Chandila,R Rampaul,SK Trivedi,0,0,0,,0,,,
1422126,2,Mumbai Indians,Sunrisers Hyderabad,1,2,Ishan Kishan,JD Unadkat,RG Sharma,4,0,4,,0,,,
733999,1,Royal Challengers Bangalore,Rajasthan Royals,2,1,CH Gayle,KW Richardson,V Kohli,0,0,0,,0,,,
733999,2,Rajasthan Royals,Royal Challengers Bangalore,16,5,JP Faulkner,MA Starc,SPD Smith,4,0,4,,0,,,
1304106,1,Punjab Kings,Royal Challengers Bangalore,0,2,JM Bairstow,GJ Maxwell,S Dhawan,1,0,1,,0,,,
1254083,1,Punjab Kings,Royal Challengers Bangalore,0,5,KL Rahul,DR Sams,P Simran Singh,0,0,0,,0,,,
392235,1,Mumbai Indians,Delhi Daredevils,0,9,JP Duminy,DP Nannes,SR Tendulkar,0,0,0,,0,,,
1359514,1,Sunrisers Hyderabad,Delhi Capitals,15,2,H Klaasen,AR Patel,Abdul Samad,0,1,1,wides,0,,,
1359539,1,Sunrisers Hyderabad,Royal Challengers Bangalore,5,4,H Klaasen,Shahbaz Ahmed,AK Markram,4,0,4,,0,,,
1178420,1,Sunrisers Hyderabad,Rajasthan Royals,12,6,V Shankar,O Thomas,MK Pandey,1,0,1,,0,,,
598048,2,Royal Challengers Bangalore,Sunrisers Hyderabad,1,4,CH Gayle,DW Steyn,MA Agarwal,0,0,0,,0,,,
548347,2,Kolkata Knight Riders,Chennai Super Kings,18,2,DB Das,DJ Bravo,YK Pathan,4,0,4,,0,,,
598065,1,Sunrisers Hyderabad,Rajasthan Royals,11,3,DJG Sammy,PV Tambe,BB Samantray,1,0,1,,0,,,
336021,1,Kolkata Knight Riders,Mumbai Indians,10,1,AB Agarkar,DJ Thornely,SC Ganguly,0,0,0,,0,,,
598051,1,Chennai Super Kings,Sunrisers Hyderabad,7,6,SK Raina,A Mishra,MEK Hussey,0,0,0,,0,,,
1178397,1,Sunrisers Hyderabad,Kings XI Punjab,7,5,DA Warner,Mujeeb Ur Rahman,V Shankar,2,0,2,,0,,,
1254108,2,Mumbai Indians,Royal Challengers Bangalore,18,1,AF Milne,HV Patel,TA Boult,0,0,0,,1,AF Milne,bowled,
1359526,2,Sunrisers Hyderabad,Rajasthan Royals,13,6,RA Tripathi,M Ashwin,H Klaasen,0,0,0,,0,,,
419114,2,Delhi Daredevils,Mumbai Indians,3,2,TM Dilshan,SL Malinga,V Sehwag,4,0,4,,0,,,
1082609,1,Sunrisers Hyderabad,Kings XI Punjab,3,1,S Dhawan,I Sharma,DA Warner,1,0,1,,0,,,
733999,1,Royal Challengers Bangalore,Rajasthan Royals,19,6,PA Patel,JP Faulkner,JA Morkel,0,1,1,wides,0,,,
335987,1,Kings XI Punjab,Rajasthan Royals,0,5,K Goel,MM Patel,JR Hopes,1,0,1,,0,,,
1359476,2,Kolkata Knight Riders,Punjab Kings,9,5,RK Singh,Sikandar Raza,VR Iyer,2,0,2,,0,,,
980977,2,Kings XI Punjab,Royal Challengers Bangalore,12,6,M Vijay,CJ Jordan,MP Stoinis,1,0,1,,0,,,
1136598,1,Rajasthan Royals,Kings XI Punjab,14,1,JC Buttler,Mujeeb Ur Rahman,RA Tripathi,0,0,0,,1,JC Buttler,caught,KL Rahul
1359491,2,Chennai Super Kings,Rajasthan Royals,7,4,DP Conway,JO Holder,AM Rahane,1,0,1,,0,,,
548348,1,Deccan Chargers,Pune Warriors,6,3,CL White,B Kumar,KC Sangakkara,1,0,1,,0,,,
1426283,2,Royal Challengers Bengaluru,Gujarat Titans,15,4,WG Jacks,Rashid Khan,V Kohli,4,0,4,,0,,,
1216512,2,Sunrisers Hyderabad,Kolkata Knight Riders,9,6,MK Pandey,CV Varun,DA Warner,0,0,0,,0,,,
336027,2,Rajasthan Royals,Kolkata Knight Riders,0,3,GC Smith,AB Dinda,SA Asnodkar,0,0,0,,0,,,
335987,2,Rajasthan Royals,Kings XI Punjab,3,7,SR Watson,S Sreesanth,Kamran Akmal,0,0,0,,0,,,
501248,2,Pune Warriors,Kings XI Punjab,10,5,Yuvraj Singh,P Kumar,MK Pandey,0,0,0,,0,,,
501227,1,Delhi Daredevils,Royal Challengers Bangalore,13,5,Y Venugopal Rao,DL Vettori,JR Hopes,1,0,1,,0,,,
548329,1,Deccan Chargers,Delhi Daredevils,9,5,CL White,S Nadeem,S Dhawan,0,0,0,,0,,,
548321,2,Delhi Daredevils,Deccan Chargers,5,5,LRPL Taylor,V Pratap Singh,KP Pietersen,0,0,0,,0,,,
419120,2,Delhi Daredevils,Deccan Chargers,2,3,V Sehwag,WPUJC Vaas,DA Warner,1,0,1,,0,,,
392214,2,Kings XI Punjab,Chennai Super Kings,13,3,Yuvraj Singh,JA Morkel,DPMD Jayawardene,4,0,4,,0,,,
598041,1,Chennai Super Kings,Kings XI Punjab,15,2,JA Morkel,MS Gony,SK Raina,1,0,1,,0,,,
1304058,1,Lucknow Super Giants,Sunrisers Hyderabad,9,2,DJ Hooda,Umran Malik,KL Rahul,1,0,1,,0,,,
336006,1,Royal Challengers Bangalore,Kings XI Punjab,0,6,CL White,S Sreesanth,V Kohli,0,0,0,,1,CL White,bowled,
1426292,2,Lucknow Super Giants,Kolkata Knight Riders,13,2,AJ Turner,CV Varun,KH Pandya,1,0,1,,0,,,
1175372,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,2,N Rana,YS Chahal,KD Karthik,2,0,2,,0,,,
1304099,1,Lucknow Super Giants,Kolkata Knight Riders,1,4,DJ Hooda,Shivam Mavi,Q de Kock,4,0,4,,0,,,
598057,1,Royal Challengers Bangalore,Kolkata Knight Riders,14,2,MC Henriques,R Bhatia,AB de Villiers,1,0,1,,0,,,
1216544,2,Chennai Super Kings,Royal Challengers Bangalore,0,2,RD Gaikwad,Washington Sundar,F du Plessis,0,0,0,,0,,,
598004,1,Royal Challengers Bangalore,Sunrisers Hyderabad,4,5,V Kohli,Ankit Sharma,KK Nair,1,0,1,,0,,,
1082604,2,Sunrisers Hyderabad,Kolkata Knight Riders,19,3,Bipul Sharma,TA Boult,NV Ojha,4,0,4,,0,,,
734047,1,Kings XI Punjab,Chennai Super Kings,2,6,M Vohra,MM Sharma,V Sehwag,1,0,1,,0,,,
1136572,1,Kings XI Punjab,Chennai Super Kings,1,1,CH Gayle,Harbhajan Singh,KL Rahul,4,0,4,,0,,,
336034,1,Royal Challengers Bangalore,Deccan Chargers,7,3,V Kohli,PP Ojha,W Jaffer,0,0,0,,0,,,
1304047,2,Kolkata Knight Riders,Chennai Super Kings,8,1,N Rana,MJ Santner,AM Rahane,6,0,6,,0,,,
1359519,1,Lucknow Super Giants,Chennai Super Kings,15,1,N Pooran,M Pathirana,A Badoni,0,0,0,,0,,,
1304083,2,Mumbai Indians,Lucknow Super Giants,8,5,RG Sharma,Mohsin Khan,SA Yadav,0,0,0,,0,,,
335986,2,Kolkata Knight Riders,Deccan Chargers,2,2,SC Ganguly,WPUJC Vaas,WP Saha,0,0,0,,0,,,
1216537,2,Rajasthan Royals,Kings XI Punjab,15,1,JC Buttler,CJ Jordan,SPD Smith,2,0,2,,0,,,
829807,2,Royal Challengers Bangalore,Sunrisers Hyderabad,0,4,V Kohli,DW Steyn,CH Gayle,4,0,4,,0,,,
548320,2,Kolkata Knight Riders,Rajasthan Royals,5,1,JH Kallis,A Singh,MS Bisla,4,0,4,,0,,,
829721,1,Mumbai Indians,Rajasthan Royals,10,6,KA Pollard,CH Morris,CJ Anderson,0,0,0,,0,,,
1216547,2,Mumbai Indians,Royal Challengers Bangalore,12,6,Ishan Kishan,I Udana,KA Pollard,0,0,0,,0,,,
1136590,2,Delhi Daredevils,Chennai Super Kings,19,2,R Tewatia,L Ngidi,V Shankar,1,0,1,,0,,,
1304072,1,Lucknow Super Giants,Mumbai Indians,1,1,KL Rahul,JD Unadkat,Q de Kock,1,0,1,,0,,,
733975,1,Delhi Daredevils,Rajasthan Royals,8,1,Q de Kock,R Bhatia,KP Pietersen,1,0,1,,0,,,
1136616,1,Kings XI Punjab,Chennai Super Kings,5,5,MK Tiwary,L Ngidi,DA Miller,1,0,1,,0,,,
1216528,2,Sunrisers Hyderabad,Chennai Super Kings,3,1,DA Warner,SM Curran,JM Bairstow,2,0,2,,0,,,
392225,1,Rajasthan Royals,Mumbai Indians,8,5,YK Pathan,Harbhajan Singh,RJ Quiney,4,0,4,,0,,,
1359486,1,Mumbai Indians,Chennai Super Kings,7,4,C Green,MJ Santner,Tilak Varma,1,0,1,,0,,,
1304071,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,4,N Rana,T Natarajan,SS Iyer,0,0,0,,0,,,
392220,1,Deccan Chargers,Rajasthan Royals,17,3,DR Smith,SK Trivedi,Y Venugopal Rao,6,0,6,,0,,,
1422138,2,Delhi Capitals,Mumbai Indians,17,1,AR Patel,JJ Bumrah,T Stubbs,0,0,0,,0,,,
598072,1,Rajasthan Royals,Mumbai Indians,5,4,R Dravid,PP Ojha,AM Rahane,4,0,4,,0,,,
1304078,1,Punjab Kings,Delhi Capitals,10,1,JM Sharma,AR Patel,M Shahrukh Khan,1,0,1,,0,,,
336027,1,Kolkata Knight Riders,Rajasthan Royals,8,1,DJ Hussey,SK Warne,SC Ganguly,0,0,0,,0,,,
392211,2,Delhi Daredevils,Kolkata Knight Riders,10,5,G Gambhir,BJ Hodge,TM Dilshan,1,0,1,,0,,,
1216528,2,Sunrisers Hyderabad,Chennai Super Kings,16,4,V Shankar,DJ Bravo,KS Williamson,0,0,0,,1,V Shankar,caught,RA Jadeja
548366,1,Deccan Chargers,Kings XI Punjab,12,6,CL White,P Awana,S Dhawan,1,0,1,,0,,,
598028,1,Kings XI Punjab,Delhi Daredevils,7,1,AC Gilchrist,IK Pathan,SE Marsh,0,0,0,,0,,,
598042,1,Royal Challengers Bangalore,Pune Warriors,16,3,MC Henriques,R Sharma,AB de Villiers,4,0,4,,0,,,
1359539,2,Royal Challengers Bangalore,Sunrisers Hyderabad,3,2,F du Plessis,Kartik Tyagi,V Kohli,4,0,4,,0,,,
1082604,1,Kolkata Knight Riders,Sunrisers Hyderabad,6,2,MK Pandey,BCJ Cutting,RV Uthappa,1,0,1,,0,,,
980949,2,Gujarat Lions,Rising Pune Supergiants,0,1,DR Smith,JA Morkel,BB McCullum,0,0,0,,0,,,
1304059,1,Rajasthan Royals,Royal Challengers Bangalore,12,1,JC Buttler,HV Patel,SO Hetmyer,1,0,1,,0,,,
501269,2,Mumbai Indians,Kolkata Knight Riders,5,2,AC Blizzard,Shakib Al Hasan,SR Tendulkar,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,15,1,SV Samson,B Kumar,JC Buttler,4,0,4,,0,,,
597998,2,Kolkata Knight Riders,Delhi Daredevils,1,5,JH Kallis,A Nehra,G Gambhir,0,0,0,,0,,,
392204,1,Royal Challengers Bangalore,Kings XI Punjab,18,4,A Kumble,IK Pathan,P Kumar,0,0,0,,0,,,
729301,2,Delhi Daredevils,Sunrisers Hyderabad,5,6,M Vijay,KV Sharma,Q de Kock,0,0,0,,0,,,
548343,2,Chennai Super Kings,Kings XI Punjab,18,4,DJ Bravo,P Kumar,JA Morkel,2,0,2,,0,,,
829717,2,Mumbai Indians,Kings XI Punjab,0,6,AP Tare,Sandeep Sharma,AJ Finch,1,0,1,,0,,,
1254087,1,Royal Challengers Bangalore,Kolkata Knight Riders,14,5,KA Jamieson,SP Narine,HV Patel,0,0,0,,0,,,
501234,1,Kings XI Punjab,Kolkata Knight Riders,10,7,DJ Hussey,MK Tiwary,KD Karthik,1,0,1,,0,,,
419137,2,Rajasthan Royals,Chennai Super Kings,4,2,MJ Lumb,S Tyagi,NV Ojha,1,0,1,,0,,,
1304055,2,Mumbai Indians,Rajasthan Royals,16,6,M Ashwin,M Prasidh Krishna,KA Pollard,4,0,4,,0,,,
598027,1,Royal Challengers Bangalore,Pune Warriors,0,6,TM Dilshan,B Kumar,CH Gayle,0,0,0,,0,,,
829709,1,Rajasthan Royals,Kings XI Punjab,3,5,SPD Smith,Anureet Singh,KK Nair,1,0,1,,0,,,
419135,1,Kolkata Knight Riders,Deccan Chargers,1,6,SC Ganguly,Jaskaran Singh,CH Gayle,0,0,0,,0,,,
1359529,1,Chennai Super Kings,Delhi Capitals,1,3,RD Gaikwad,I Sharma,DP Conway,4,0,4,,0,,,
1178399,2,Mumbai Indians,Kings XI Punjab,15,5,KA Pollard,Mohammed Shami,KH Pandya,1,0,1,,0,,,
335997,1,Kolkata Knight Riders,Mumbai Indians,3,7,DB Das,CRD Fernando,RT Ponting,1,0,1,,0,,,
980921,1,Royal Challengers Bangalore,Delhi Daredevils,5,2,AB de Villiers,CH Morris,V Kohli,4,0,4,,0,,,
1304060,2,Kolkata Knight Riders,Mumbai Indians,3,3,VR Iyer,JJ Bumrah,AM Rahane,1,0,1,,0,,,
1426299,1,Rajasthan Royals,Chennai Super Kings,5,1,JC Buttler,M Theekshana,YBK Jaiswal,1,0,1,,0,,,
734003,1,Rajasthan Royals,Chennai Super Kings,1,2,SR Watson,IC Pandey,Ankit Sharma,0,0,0,,0,,,
548361,1,Rajasthan Royals,Chennai Super Kings,2,6,SR Watson,JA Morkel,AM Rahane,0,0,0,,0,,,
598027,1,Royal Challengers Bangalore,Pune Warriors,4,4,CH Gayle,MR Marsh,TM Dilshan,0,0,0,,0,,,
598032,2,Rajasthan Royals,Sunrisers Hyderabad,2,4,SR Watson,DW Steyn,R Dravid,0,0,0,,0,,,
419150,1,Mumbai Indians,Rajasthan Royals,3,4,SS Tiwary,SR Watson,SR Tendulkar,0,0,0,,0,,,
501232,2,Pune Warriors,Royal Challengers Bangalore,14,5,RV Uthappa,A Mithun,Yuvraj Singh,0,0,0,,0,,,
501260,2,Royal Challengers Bangalore,Kings XI Punjab,5,5,AB de Villiers,SJ Srivastava,SS Tiwary,1,0,1,,0,,,
1254075,2,Rajasthan Royals,Kolkata Knight Riders,0,2,YBK Jaiswal,Shivam Mavi,JC Buttler,0,0,0,,0,,,
829777,2,Delhi Daredevils,Rajasthan Royals,18,8,SS Tiwary,DS Kulkarni,A Mishra,1,0,1,,0,,,
1216519,2,Royal Challengers Bangalore,Delhi Capitals,3,2,V Kohli,AR Patel,AJ Finch,1,0,1,,0,,,
1082602,2,Mumbai Indians,Royal Challengers Bangalore,4,3,KA Pollard,TS Mills,N Rana,1,0,1,,0,,,
501204,2,Rajasthan Royals,Delhi Daredevils,8,6,AL Menaria,S Nadeem,J Botha,0,0,0,,0,,,
980925,1,Kings XI Punjab,Kolkata Knight Riders,19,3,SE Marsh,AD Russell,KJ Abbott,6,0,6,,0,,,
1312198,2,Lucknow Super Giants,Royal Challengers Bangalore,14,1,DJ Hooda,PWH de Silva,KL Rahul,6,0,6,,0,,,
734045,2,Chennai Super Kings,Mumbai Indians,12,3,SK Raina,Harbhajan Singh,DJ Hussey,1,0,1,,0,,,
1216544,2,Chennai Super Kings,Royal Challengers Bangalore,7,1,AT Rayudu,YS Chahal,RD Gaikwad,0,0,0,,0,,,
419160,2,Delhi Daredevils,Deccan Chargers,11,2,PD Collingwood,R Sharma,M Manhas,1,0,1,,0,,,
1426263,1,Royal Challengers Bengaluru,Mumbai Indians,17,6,Saurav Chauhan,G Coetzee,KD Karthik,1,0,1,,0,,,
1304090,1,Rajasthan Royals,Mumbai Indians,11,1,JC Buttler,K Kartikeya,DJ Mitchell,0,0,0,,0,,,
501209,2,Kolkata Knight Riders,Rajasthan Royals,4,5,G Gambhir,ND Doshi,JH Kallis,1,0,1,,0,,,
980941,1,Mumbai Indians,Kings XI Punjab,6,1,AT Rayudu,MM Sharma,PA Patel,1,0,1,,0,,,
1254072,1,Chennai Super Kings,Kolkata Knight Riders,0,4,RD Gaikwad,CV Varun,F du Plessis,0,0,0,,0,,,
501248,1,Kings XI Punjab,Pune Warriors,14,1,KD Karthik,B Kumar,DJ Hussey,4,0,4,,0,,,
501211,1,Chennai Super Kings,Royal Challengers Bangalore,11,6,MS Dhoni,V Kohli,MEK Hussey,2,0,2,,0,,,
548330,1,Chennai Super Kings,Pune Warriors,11,1,F du Plessis,MN Samuels,S Badrinath,0,0,0,,0,,,
501243,1,Deccan Chargers,Delhi Daredevils,10,5,KC Sangakkara,Y Venugopal Rao,JP Duminy,1,0,1,,0,,,
419106,2,Deccan Chargers,Kolkata Knight Riders,2,4,AC Gilchrist,CK Langeveldt,VVS Laxman,2,0,2,,0,,,
1304097,1,Mumbai Indians,Gujarat Titans,6,3,Ishan Kishan,PJ Sangwan,RG Sharma,4,0,4,,0,,,
829759,1,Sunrisers Hyderabad,Kings XI Punjab,18,3,A Ashish Reddy,Anureet Singh,MC Henriques,1,0,1,,0,,,
598062,2,Delhi Daredevils,Chennai Super Kings,19,2,UT Yadav,DJ Bravo,S Kaul,1,0,1,,0,,,
501237,1,Mumbai Indians,Kings XI Punjab,9,2,SR Tendulkar,Bipul Sharma,AT Rayudu,1,0,1,,0,,,
548366,1,Deccan Chargers,Kings XI Punjab,3,4,S Dhawan,RJ Harris,PA Patel,0,0,0,,0,,,
829739,1,Delhi Daredevils,Kolkata Knight Riders,14,5,Yuvraj Singh,PP Chawla,AD Mathews,4,0,4,,0,,,
1082599,2,Rising Pune Supergiant,Delhi Daredevils,8,5,R Bhatia,S Nadeem,MS Dhoni,0,0,0,,0,,,
1254080,2,Chennai Super Kings,Sunrisers Hyderabad,12,2,RD Gaikwad,Rashid Khan,F du Plessis,1,0,1,,0,,,
980987,1,Royal Challengers Bangalore,Gujarat Lions,9,2,V Kohli,DR Smith,AB de Villiers,4,0,4,,0,,,
335995,2,Kings XI Punjab,Delhi Daredevils,19,2,Yuvraj Singh,Shoaib Malik,B Lee,0,0,0,,0,,,
501207,1,Kochi Tuskers Kerala,Pune Warriors,10,5,RA Jadeja,R Sharma,BJ Hodge,0,0,0,,0,,,
1254095,1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,1,PK Garg,YS Chahal,JJ Roy,6,0,6,,0,,,
335991,2,Mumbai Indians,Kings XI Punjab,14,5,SM Pollock,B Lee,MA Khote,1,0,1,,0,,,
1422124,1,Punjab Kings,Royal Challengers Bengaluru,13,2,JM Sharma,C Green,SM Curran,1,0,1,,0,,,
829739,1,Delhi Daredevils,Kolkata Knight Riders,11,5,MK Tiwary,SP Narine,Yuvraj Singh,1,0,1,,0,,,
392201,1,Deccan Chargers,Delhi Daredevils,3,6,RG Sharma,PJ Sangwan,AA Bilakhia,4,0,4,,0,,,
1178408,1,Chennai Super Kings,Sunrisers Hyderabad,15,6,RA Jadeja,Sandeep Sharma,AT Rayudu,1,0,1,,0,,,
501244,1,Royal Challengers Bangalore,Kings XI Punjab,9,3,CH Gayle,PP Chawla,V Kohli,0,0,0,,0,,,
1216509,2,Delhi Capitals,Chennai Super Kings,7,6,SS Iyer,DL Chahar,S Dhawan,1,0,1,,0,,,
1359527,1,Punjab Kings,Kolkata Knight Riders,10,3,JM Sharma,Suyash Sharma,S Dhawan,0,0,0,,0,,,
548381,1,Chennai Super Kings,Kolkata Knight Riders,14,3,SK Raina,SP Narine,MEK Hussey,4,0,4,,0,,,
1254058,2,Royal Challengers Bangalore,Mumbai Indians,11,5,V Kohli,RD Chahar,GJ Maxwell,1,0,1,,0,,,
980957,1,Rising Pune Supergiants,Mumbai Indians,10,5,SS Tiwary,Harbhajan Singh,PSP Handscomb,1,0,1,,0,,,
